id,date,city_st,location,size,size_str,urls,collection
,2020-05-29,"Pittsfield Township, MI","Washtenaw County Sheriff's Office, Pittsfield Township, MI",500.0,about 500,['https://www.mlive.com/news/2020/05/police-brutality-protests-in-michigan-what-you-need-to-know-from-this-weekends-rallies-riots.html'],CCC
,2020-05-29,"Portland, OR","Peninsula Park , Portland, OR",2000.0,thousands ,['https://apnews.com/5b98554db35171ef461efbb6594285ac'],CCC
,2020-05-29,"Portland, ME","Monument Square, Portland, ME",200.0,hundreds,['https://www.newscentermaine.com/article/news/local/i-cant-breathe-protests-over-george-floyds-death-reach-portland/97-da3798a6-d764-4584-8c96-0d46c315008d'],CCC
,2020-05-29,"Rancho Cucamonga, CA","intersection of Foothill and Day Creek Blvds, Rancho Cucamonga, CA",500.0,about 500,['https://www.dailybulletin.com/2020/05/29/more-than-100-protest-george-floyds-death-in-rancho-cucamonga/'],CCC
,2020-05-29,"Richmond, VA","Richmond Police Headquarters, Richmond, VA",,,['https://www.cleveland.com/news/2020/05/5-arrested-in-second-night-of-george-floyd-protests-in-columbus.html'],CCC
,2020-05-29,"Rochester, MN","Rochester Law Enforcement Center, Rochester, MN",5.0,count pic,['https://www.kimt.com/content/news/Hours-after-arrest-of-former-police-officer-protesters-gather-at-Rochester-LEC-570872271.html'],CCC
,2020-05-29,"Sacramento, CA",", Sacramento, CA",,,['https://saccityexpress.com/city-snapshot-protesters-take-to-the-streets-of-sacramento/'],CCC
,2020-05-29,"Sacramento, CA","Oak Park Market, Sacramento, CA",200.0,hundreds,['https://sacramento.cbslocal.com/2020/05/29/george-floyd-protest-sacramento-black-lives-matter-police/'],CCC
,2020-05-29,"San Francisco, CA",", San Francisco, CA",2000.0,Thousands,"['https://twitter.com/abc7newsbayarea/status/1266808171349172224', 'https://sanfrancisco.cbslocal.com/2020/05/31/thousands-march-across-san-francisco-protest-police-killing-george-floyd/']",CCC
,2020-05-29,"San Jose, CA",", San Jose, CA",,,['https://www.mercurynews.com/2020/05/29/photos-oakland-san-jose-protesters-clash-with-police-in-demonstrations-over-george-floyd-killing/'],CCC
,2020-05-29,"San Jose, CA","Highway 101, San Jose, CA",100.0,count vid,"['https://abc7news.com/george-floyd-protest-bay-area-san-jose-101-in-today/6219903/', 'number of  injuries and property damages unknown ']",CCC
,2020-05-29,"San Marcos, TX","Hays County Courthouse, San Marcos, TX",,,['https://www.kvue.com/article/news/local/george-floyd-protest-san-marcos/269-a7d8f987-0210-49e6-847c-797f417b6c57'],CCC
,2020-05-29,"Santa Fe, NM","Roundhouse, Santa Fe, NM",200.0,more than 200,['https://www.kob.com/new-mexico-news/hundreds-in-santa-fe-engage-in-peaceful-protest-of-george-floyds-death/5745293/'],CCC
,2020-05-29,"Savannah, GA","Ellis Square, Savannah, GA",,,['https://www.wsav.com/news/local-news/stop-killing-black-people-groups-protest-peacefully-in-savannah-brunswick/'],CCC
,2020-05-29,"Seattle, WA","Hing Hay Park; Capitol Hill, Seattle, WA",,,"['https://www.capitolhillseattle.com/2020/05/seattle-defiant-walk-of-resistance-protest-planned-over-george-floyd-killing/', 'https://www.seattletimes.com/seattle-news/protesters-break-windows-clash-with-police-in-downtown-seattle/']",CCC
,2020-05-29,"Sioux City, IA","4th St; Floyd Blvd; Police/Fire Headquarters, Sioux City, IA",100.0,more than 100,['https://siouxcityjournal.com/news/local/govt-and-politics/sioux-city-people-rally-for-justice-for-family-of-george-floyd-killed-in-minneapolis/article_8c9a121c-8807-57de-acb7-de1d45ad43e8.html'],CCC
,2020-05-29,"Springfield, MO","Park Central Square, Springfield, MO",200.0,roughly 200,['https://www.news-leader.com/story/news/local/ozarks/2020/05/29/springfield-protesters-carry-signs-black-lives-matter-and-i-cant-breathe-march/5284185002/'],CCC
,2020-05-29,"Springfield, MA","Springfield Police Headquarters, Springfield, MA",200.0,hundreds,['https://www.wwlp.com/news/local-news/hampden-county/peaceful-protest-in-springfield-to-honor-george-floyd/'],CCC
,2020-05-29,"Stanwood, WA","by McDonald’s, Stanwood, WA",1.0,1,['https://www.heraldnet.com/news/protesters-turn-out-in-monroe-lake-stevens-event-planned/'],CCC
,2020-05-29,"St. Louis, MO","downtown, St. Louis, MO",,,['https://www.kmov.com/news/demonstrators-march-through-st-louis-area-following-death-of-george-floyd/article_26427010-a2bf-11ea-a1b0-7791f304ee99.html'],CCC
,2020-05-29,"St. Paul, MN",", St. Paul, MN",,,['https://www.kimt.com/content/news/Minnesota-National-Guard-to-be-fully-mobilized-Walz-said-80-percent-of-rioters-not-from-MN-570892871.html'],CCC
,2020-05-29,"Stroudsburg, PA","Courthouse Square, Stroudsburg, PA",,,['https://www.pahomepage.com/top-stories/peaceful-protest-forms-in-wake-of-tragedies/?utm_medium=social&utm_source=twitter_wbrewyou'],CCC
,2020-05-29,"Victoria, TX","5100 block of North Navarro St, Victoria, TX",20.0,about 20,"['https://www.victoriaadvocate.com/news/crime/victoria-residents-join-national-protest-over-death-of-george-floyd/article_d4f06086-a26f-11ea-bc0d-6b4b5a317d65.html', 'https://twitter.com/TexasMonthly/status/1268603632708136961']",CCC
,2020-05-29,"York, PA","Continental Square, York, PA",,,['https://www.yorkdispatch.com/story/news/local/pennsylvania/2020/05/30/police-riot-gear-clash-protesters-harrisburg/5294711002/'],CCC
,2020-05-29,"Washington, DC","White House, Washington, DC",,,['https://www.nydailynews.com/news/national/ny-washington-dc-george-floyd-protests-white-house-20200529-t2u4axvskjcnpitbocc26c4yzi-story.html'],CCC
,2020-05-29,"Waterloo, IA","5th Street bridge; Waterloo Police Station, Waterloo, IA",610.0,FB: 610,"['https://www.facebook.com/events/306740970343299/', 'https://kwwl.com/2020/05/28/george-floyd-inspired-march-announced-in-waterloo/']",CCC
,2020-05-29,"White Plains, NY",", White Plains, NY",200.0,hundreds,['http://westchester.news12.com/story/42188438/your-officers-cannot-act-with-impunity-vigil-held-to-protest-minnesota-death-of-george-floyd'],CCC
,2020-05-29,"Windermere, FL","Chauvin family home, Windermere, FL",,,['https://www.orlandosentinel.com/news/crime/os-ne-george-floyd-derek-chauvin-orange-county-house-20200529-wacqubxih5fd7edy2n5p2kbr5i-story.html'],CCC
,2020-05-29,"Woodbridge , VA",", Woodbridge , VA",,,['https://twitter.com/mrgonzalez73/status/1266478104677138434'],CCC
,2020-05-30,"Akron, OH","Main St and Market, Akron, OH",,,"['https://twitter.com/robtcore/status/1266803682668171265', 'https://www.wkbn.com/news/ohio/people-gather-in-akron-to-protest-police-violence/?utm_source=dlvr.it&utm_medium=twitter']",CCC
,2020-05-30,"Akron, OH","Second Baptist Church, Akron, OH",,,['https://www.wkbn.com/news/ohio/people-gather-in-akron-to-protest-police-violence/?utm_source=dlvr.it&utm_medium=twitter'],CCC
,2020-05-30,"Albany, NY",", Albany, NY",,,['online submission'],CCC
,2020-05-30,"Allentown, PA","Hamilton Street, Allentown, PA",,,['https://www.mcall.com/news/local/allentown/mc-pictures-rally-for-justice-20200531-ulsoccso6nharc4xyo3abk7xgi-photogallery.html'],CCC
,2020-05-30,"Ames, IA",", Ames, IA",,,['https://twitter.com/RealDaveSprau/status/1267937950962253825'],CCC
,2020-05-30,"Anchorage, AK",", Anchorage, AK",200.0,hundreds,"['https://twitter.com/shipeshots/status/1266923138144768004', 'https://twitter.com/jroach9680/status/1266912923391123459', 'https://twitter.com/Dazy_Parade/status/1266878267811741697']",CCC
,2020-05-30,"Anchorage, AK",", Anchorage, AK",,,['https://twitter.com/JusGilbert/status/1267979410482708480'],CCC
,2020-05-30,"Anderson, IN","Downtown, Anderson, IN",,,['https://www.heraldbulletin.com/news/downtown-protest/image_4fb4a056-a2c1-11ea-97b6-e7f78cf62076.html'],CCC
,2020-05-30,"Ann Arbor, MI","University of Michigan; Main St; Downtown, Ann Arbor, MI",200.0,hundreds,['https://www.mlive.com/news/ann-arbor/2020/05/hundreds-protesting-police-brutality-gather-in-ann-arbor-to-make-a-change-for-our-country.html'],CCC
,2020-05-30,"Appleton, WI","Houdini Plaza, Appleton, WI",,,['https://twitter.com/BlitztheDragon/status/1266827028038332418'],CCC
,2020-05-30,"Appleton, WI","Dollar General , Appleton, WI",,,"['Future.', 'https://www.postcrescent.com/story/news/2020/05/29/george-floyd-protests-appleton-black-lives-matter-march-planned-saturday/5285256002/']",CCC
,2020-05-30,"Atlanta, GA",", Atlanta, GA",,,['https://www.al.com/news/2020/05/george-floyd-breonna-taylors-deaths-to-be-protested-in-mobile-on-sunday.html'],CCC
,2020-05-30,"Augusta, GA","down Wrightsboro Road, Augusta, GA",,,['https://www.augustachronicle.com/news/20200530/augusta-demonstrators-promote-peace-over-violence-in-marches-for-racial-justice'],CCC
,2020-05-30,"Austin, TX","outside Austin Police HQ, Austin, TX",1500.0,FB: 1500,"['https://twitter.com/Third3y3Club/status/1266799805835235328', 'https://twitter.com/lmcgaughy/status/1266806754718908418', 'https://twitter.com/AmandaRuizFOX7/status/1266803552833490946']",CCC
,2020-05-30,"Austin, TX","highway bridge, Austin, TX",,,['https://twitter.com/EhresmanKatya/status/1266852013310173184'],CCC
,2020-05-30,"Baltimore, MD",", Baltimore, MD",,,['https://twitter.com/cul7ure/status/1266813330536235010'],CCC
,2020-05-30,"Bellingham, WA","Bellingham Public Library, Bellingham, WA",,,['https://www.bellinghamherald.com/news/local/article243223466.html'],CCC
,2020-05-30,"Bend, OR",", Bend, OR",,,['https://www.bendbulletin.com/localstate/peaceful-protesters-fill-bend-streets-to-rally-against-racial-injustice/article_cd9c5514-a50e-11ea-b6ae-a32e9aa8a52d.html'],CCC
,2020-05-30,"Bethlehem, PA","Payrow Plaza outside City Hall, Bethlehem, PA",1500.0,nearly 1000; about 2000,"['https://twitter.com/maeganllerena/status/1266850423215992839', 'https://thebrownandwhite.com/2020/05/30/protests-over-george-floyds-death-break-out-in-bethlehem-across-pennsylvania-and-around-the-country-2/']",CCC
,2020-05-30,"Billings, MT","downtown; by BPD, Billings, MT",,,"['https://twitter.com/trinityami_/status/1266882244502630400', 'https://www.kulr8.com/news/youth-led-peaceful-protest-held-in-billings-follwing-death-of-george-floyd/video_115ca5c6-a2e7-11ea-ab1f-8783ecdbd726.html', 'https://twitter.com/MTProgressives/status/1267178458485977088']",CCC
,2020-05-30,"Birmingham, AL","Kelly Ingram Park, Birmingham, AL",1000.0,nearly 1000,['http://www.birminghamtimes.com/2020/06/birmingham-protests-peaceful-by-day-turns-unruly-sunday-evening/'],CCC
,2020-05-30,"Bismarck, ND","Front Ave, Bismarck, ND",200.0,hundreds,"['https://twitter.com/theandrewhorn/status/1266850802418810881', 'https://twitter.com/cul7ure/status/1266813330536235010']",CCC
,2020-05-30,"Boulder, CO","Central Park, Boulder, CO",260.0,FB: 260,"['https://www.thedenverchannel.com/news/local-news/shots-fired-near-protest-at-colorado-capitol-demanding-justice-for-george-floyd', 'https://www.facebook.com/events/270518564098715/']",CCC
,2020-05-30,"Bowling Green, KY",", Bowling Green, KY",200.0,around 200,['https://twitter.com/williamrblack/status/1266898514770092033'],CCC
,2020-05-30,"Branson, MO",", Branson, MO",20.0,as many as 20,['https://bransontrilakesnews.com/news_free/article_bc7bffba-a4fe-11ea-9a77-13280f451f47.html'],CCC
,2020-05-30,"Bridgeport, CT","Route 8, Bridgeport, CT",100.0,one hundred,['https://www.wtnh.com/news/protest-in-bridgeport-spills-onto-route-8/'],CCC
,2020-05-30,"Bridgewater, MA","Central Square, Bridgewater, MA",130.0,(organizer),['online submission'],CCC
,2020-05-30,"Burlington, VT","Battery Park, Burlington, VT",1100.0,hundreds; 2000+,"['https://enoughisenough14.org/2020/05/31/2000-vermonters-demonstrate-against-racist-murder-of-george-floyd-cities-across-the-u-s-in-rebellion/', 'https://www.mynbc5.com/article/burlington-interim-police-chief-reacts-to-saturday-protest/32723800#']",CCC
,2020-05-30,"Camden, NJ",", Camden, NJ",,,['https://twitter.com/CharlesGiddins/status/1266820756438204421'],CCC
,2020-05-30,"Charleston, SC",", Charleston, SC",,,['https://twitter.com/CNicolexo_/status/1266817067476451329'],CCC
,2020-05-30,"Charleston, WV","around capitol, Charleston, WV",,,['http://wvmetronews.com/2020/05/30/west-virginians-join-floyd-protests/'],CCC
,2020-05-30,"Chattanooga, TN","Miller Park, Chattanooga, TN",200.0,hundreds,['https://www.timesfreepress.com/news/local/story/2020/may/30/hundreds-peacefully-protest-george-floyd-chat/524216/'],CCC
,2020-05-30,"Chicago, IL",", Chicago, IL",2000.0,thousands,"['https://twitter.com/BLMChi/status/1266814501208436736', 'https://twitter.com/colinbphoto/status/1266815146317545478']",CCC
,2020-05-30,"Cincinnati, OH","Washington Park to City Hall, Cincinnati, OH",,,['https://twitter.com/Jason_Whitman/status/1266813349569986562'],CCC
,2020-05-30,"Clarksville, TN","in the middle of the Terminal Road intersection; Wilma Rudolph, Clarksville, TN",250.0,some 200 to 300,['https://www.theleafchronicle.com/story/news/local/clarksville/2020/05/30/george-floyd-killing-protest-clarksville-draws-over-200-people/5294407002/'],CCC
,2020-05-30,"Clayton, MO","Buzz Westfall Justice Center; Forest Park Pkwy, Clayton, MO",200.0,hundreds,"['https://twitter.com/Umik90/status/1266843569882447872', 'https://www.stltoday.com/news/local/watch-now-clayton-protesters-march-onto-forest-park-pkwy/video_d745734b-4a58-5c58-8007-f62b995f63c9.html']",CCC
,2020-05-30,"Cleveland, OH","Free Stamp on Lakeside Avenue; to Public Square, Cleveland, OH",,,"['https://fox8.com/news/george-floyd-protest-planned-for-downtown-cleveland/', 'https://twitter.com/TiffanyTarpley/status/1266809053159796738']",CCC
,2020-05-30,"Cleveland, OH","City Hall, Cleveland, OH",,,"['https://www.cleveland.com/news/2020/05/5-arrested-in-second-night-of-george-floyd-protests-in-columbus.html', 'Future.']",CCC
,2020-05-30,"Colorado Springs, CO",", Colorado Springs, CO",,,['https://twitter.com/courtney_fromm/status/1267222826303488000'],CCC
,2020-05-30,"Columbia, SC",", Columbia, SC",,,['https://twitter.com/miranda_parnell/status/1266801240991727616'],CCC
,2020-05-30,"Columbia, SC","State House, Columbia, SC",,,"['https://www.thestate.com/news/local/civil-rights/article243087031.html', 'Future.']",CCC
,2020-05-30,"Columbia, SC","Earlewood Park, Columbia, SC",,,"['https://www.thestate.com/news/local/civil-rights/article243087031.html', 'Future.']",CCC
,2020-05-30,"Columbus, OH",", Columbus, OH",,,['https://fox8.com/news/businesses-city-property-damaged-after-columbus-protests-turn-violent-prompt-state-of-emergency-in-downtown/'],CCC
,2020-05-30,"Coral Gables, FL","westernmost block of Miracle Mile, LeJeune Road from Miracle Mile to Valencia Avenue; streets surrounding City Hall, Coral Gables, FL",200.0,about 200,['https://www.miamiherald.com/news/local/community/miami-dade/coral-gables/article243136096.html'],CCC
,2020-05-30,"Crawfordsville, IN",", Crawfordsville, IN",,,['https://twitter.com/simonhacker_/status/1266806749421539333'],CCC
,2020-05-30,"Dallas, TX",", Dallas, TX",100.0,hundreds,"['https://twitter.com/ByJamesHartley/status/1266805194085543937', 'https://www.dallasnews.com/news/2020/05/30/protesters-at-dallas-city-hall-say-no-more-and-focus-message-on-police-brutality/']",CCC
,2020-05-30,"Davenport, IA","LeClaire Park, Davenport, IA",300.0,several hundred,"['https://twitter.com/jeffcook58/status/1266919025210261504', 'https://qctimes.com/news/local/watch-now-adult-language-protest-leclaire-park-davenport/video_4fc4e590-e76c-5f1d-b40c-f61309307662.html']",CCC
,2020-05-30,"Dayton, OH",", Dayton, OH",,,"['https://www.whio.com/news/george-floyd-dayton-leaders-emphasize-safety-ahead-saturdays-protest/B7OUBYEU3BDE5PSA3J3QDDXARQ/', 'Future.']",CCC
,2020-05-30,"DeKalb, IL","Memorial Park, DeKalb, IL",200.0,hundreds,['https://www.daily-chronicle.com/2020/05/30/nearly-100-gathered-so-far-for-black-lives-matter-protest-in-dekalb-saturday/asbxvh0/'],CCC
,2020-05-30,"Denver, CO",", Denver, CO",2000.0,thousands,"['https://twitter.com/stephenthedemiG/status/1266827091460231168', 'https://twitter.com/EricaNata1/status/1266847070691999744']",CCC
,2020-05-30,"Denver, CO","City Park, Denver, CO",,,['https://www.thedenverchannel.com/news/local-news/shots-fired-near-protest-at-colorado-capitol-demanding-justice-for-george-floyd'],CCC
,2020-05-30,"Denver, CO","State Capitol, Denver, CO",,,['https://www.thedenverchannel.com/news/local-news/shots-fired-near-protest-at-colorado-capitol-demanding-justice-for-george-floyd'],CCC
,2020-05-30,"Des Moines, IA",", Des Moines, IA",200.0,hundreds,['https://twitter.com/bryonhoulgrave/status/1266815630180745216'],CCC
,2020-05-30,"Des Moines, IA","East 14th Street, Des Moines, IA",,,"['Future.', 'https://www.desmoinesregister.com/story/news/2020/05/29/des-moines-rally-honor-george-floyd-black-man-killed-minneapolis-police/5282178002/']",CCC
,2020-05-30,"Du Quoin, IL","between the RollnUp Smoke Shop & Liquor and Taco Bell., Du Quoin, IL",20.0,20-person,['https://thesouthern.com/news/local/1-man-with-a-black-lives-matter-sign-spurs-20-person-demonstration-in-du-quoin/article_faa3fca7-54d7-56bb-9838-22319ac8405d.html'],CCC
,2020-05-30,"Englewood, NJ","Lafayette Place, Englewood, NJ",,,"['https://www.northjersey.com/story/news/bergen/englewood/2020/05/29/george-floyd-death-minneapolis-prompts-englewood-nj-rally/5282595002/', 'Future.']",CCC
,2020-05-30,"Erie, PA",", Erie, PA",,,"['https://twitter.com/ETNmillette/status/1267091939943424000', 'https://www.goerie.com/news/20200602/erie-silent-march-postponed?']",CCC
,2020-05-30,"Eureka, CA",", Eureka, CA",70.0,approximately 70,"['https://kymkemp.com/2020/05/30/protesters-and-police-saturday-evening-in-eureka/', 'https://twitter.com/ncj_of_humboldt/status/1266871474687627265']",CCC
,2020-05-30,"Evansville, IN","riverfront, Evansville, IN",500.0,more than 500,['https://www.courierpress.com/story/news/local/2020/05/30/evansville-protest-george-floyd-anti-violence-rally-we-all-bleed-red/5291319002/'],CCC
